hour,B(t)
0,135.6004150889145
1,134.91724383850362
2,134.2354479131534
3,133.82514617632705
4,132.4404484079599
5,132.2730218301766
6,132.10084314573243
7,133.31719103065225
8,136.38618222554146
9,141.72163403851172
10,147.6759506807856
11,150.29191642026578
12,151.5676822061982
13,152.3945135174509
14,153.45637483333513
15,154.29442851965047
16,154.24689530775765
17,152.2335570760554
18,149.16381145688163
19,145.0337972925498
20,142.69728464176112
21,140.68173419232988
22,139.09446788906155
23,137.09019205339504
