hour,B(t)
0,102.30988869562857
1,100.73538149504284
2,100.06537513502859
3,97.51935431635715
4,98.99335909758572
5,117.38502551585715
6,128.60762262595716
7,126.26260664600001
8,123.75007965590001
9,127.33461430998571
10,129.47862963795714
11,136.88219761341426
12,137.48519956937145
13,135.67618951477144
14,136.98270421950002
15,135.84368377799998
16,137.65270220605714
17,135.87719016675717
18,132.25915749737143
19,131.75665796077143
20,130.4836496448
21,128.64112482798575
22,128.9091256973
23,115.64301149185715
