timestamp,baseline,real
2016-07-10 00:00:00,51.38609781897144,47.205268348100006
2016-07-10 01:00:00,51.406202489571434,47.41630877520001
2016-07-10 02:00:00,51.496652573628566,46.994227921
2016-07-10 03:00:00,51.30570425694286,46.85349522680001
2016-07-10 04:00:00,51.215249986157154,47.134902001000015
2016-07-10 05:00:00,50.98410070172857,47.3459717352
2016-07-10 06:00:00,50.70269811425715,46.50175141260001
2016-07-10 07:00:00,50.58209521102857,46.7831581868
2016-07-10 08:00:00,50.873545947071435,46.71282114680001
2016-07-10 09:00:00,51.355949186528576,47.3459717352
2016-07-10 10:00:00,51.33585288938571,47.41630877520001
2016-07-10 11:00:00,51.647404109300005,47.6977155494
2016-07-10 12:00:00,51.416250638142856,48.3308661378
2016-07-10 13:00:00,52.58205776904286,48.3308661378
2016-07-10 14:00:00,52.411209936228566,49.1047201133
2016-07-10 15:00:00,52.421262271528576,49.0343830733
2016-07-10 16:00:00,52.88356084038573,49.8082370488
2016-07-10 17:00:00,52.401161787657145,48.2605290978
2016-07-10 18:00:00,51.868501058428585,48.1901627507
2016-07-10 19:00:00,51.345892664500006,47.557012162300005
2016-07-10 20:00:00,50.37103385028571,47.838418936500005
2016-07-10 21:00:00,50.66248877305715,47.76808189650001
2016-07-10 22:00:00,50.582091024300006,47.557012162300005
2016-07-10 23:00:00,50.35094173987142,47.134902001000015
2016-07-11 00:00:00,50.58209521102857,46.7831581868
2016-07-11 01:00:00,50.50169746227143,46.85349522680001
2016-07-11 02:00:00,50.36099407517143,47.557012162300005
2016-07-11 03:00:00,50.34089359130001,47.2756053881
2016-07-11 04:00:00,50.642392475914285,47.41630877520001
2016-07-11 05:00:00,50.26048746908572,46.994227921
2016-07-11 06:00:00,50.37103385028571,47.6977155494
2016-07-11 07:00:00,50.793139824857136,55.7880284257
2016-07-11 08:00:00,53.396116899014295,62.7527435123
2016-07-11 09:00:00,55.01418282365715,65.0039683988
2016-07-11 10:00:00,55.898587367085725,64.86326501170001
2016-07-11 11:00:00,57.406098537071436,66.19993253560001
2016-07-11 12:00:00,58.290511453957144,67.8180068337
2016-07-11 13:00:00,58.55181355755714,70.4209755344
2016-07-11 14:00:00,59.19501648125714,71.2651665499
2016-07-11 15:00:00,58.93371856438573,71.89831713830002
2016-07-11 16:00:00,57.8081082145,70.8430856957
2016-07-11 17:00:00,55.82823776690001,70.28027214730001
2016-07-11 18:00:00,54.76292886862858,67.60693709950002
2016-07-11 19:00:00,54.65237411397144,66.3406359227
2016-07-11 20:00:00,54.089573125757134,66.9737865111
2016-07-11 21:00:00,53.436317866757136,64.5115211975
