hour,B(t)
0,469.7049142857143
1,468.56184285714284
2,466.89009999999996
3,465.8184714285714
4,463.78950000000003
5,462.9607571428572
6,462.23205714285723
7,460.6174571428572
8,460.6317714285715
9,462.0034285714286
10,465.5755714285715
11,469.83352857142864
12,475.83469999999994
13,476.5348142857143
14,479.4353857142857
15,478.23512857142856
16,480.03549999999996
17,481.83585714285715
18,481.46435714285707
19,478.82097142857145
20,476.10617142857143
21,473.6342714285715
22,470.7622714285715
23,469.89068571428567
