hour,B(t)
0,29.433359173528576
1,28.110093367785716
2,27.175431334585717
3,26.82368333365714
4,26.50543334802857
5,25.90242301861429
6,25.610972282571428
7,25.152023096571433
8,25.574120697685714
9,26.981142008500004
10,27.550641762428572
11,28.857152280428572
12,29.155305968914288
13,29.8688584928
14,29.198860506242855
15,29.785111361185717
16,28.796850828814286
17,29.620958107357147
18,29.37640710477143
19,29.386455253342856
20,28.136896804099997
21,27.902393950085717
22,27.6243449322
23,27.44679414694286
