hour,B(t)
0,0.2690977922
1,0.2675347468666667
2,0.26606939186666667
3,0.2644086562
4,0.2626502302
5,0.26147794620000003
6,0.2622594688666667
7,0.18837724667
8,0.15174239476666665
9,0.1544777241
10,0.15945993109999998
11,0.15975300209999999
12,0.16024145376666665
13,0.16004607310000002
14,0.16043683443333331
15,0.16131604743333333
16,0.15994838276666667
17,0.1603391441
18,0.16072990543333335
19,0.16112066676666667
20,0.25287631235
21,0.2718331215333334
22,0.2694885535333334
23,0.26987931486666666
