timestamp,baseline,real
2016-07-09 00:00:00,37.587327071028575,41.961202409600006
2016-07-09 01:00:00,35.520778781814286,38.282457989200005
2016-07-09 02:00:00,33.9609209445,35.0580615401
2016-07-09 03:00:00,33.659417873157146,34.032107890400006
2016-07-09 04:00:00,32.983131420285716,30.7637507913
2016-07-09 05:00:00,32.0388440981,26.1176669212
2016-07-09 06:00:00,31.5509981115,28.0962771635
2016-07-09 07:00:00,32.60415712345714,28.594585784800003
2016-07-09 08:00:00,32.599970394885716,29.298102720300005
2016-07-09 09:00:00,33.052225001900005,29.86970839870001
2016-07-09 10:00:00,33.21135836817143,31.7457144839
2016-07-09 11:00:00,35.45587192877143,32.3173201623
2016-07-09 12:00:00,36.55091916008572,33.372580912000004
2016-07-09 13:00:00,36.85450722225715,34.2959304046
2016-07-09 14:00:00,37.70667395568572,35.395151804300006
2016-07-09 15:00:00,37.90139451481429,34.57440646880001
2016-07-09 16:00:00,37.545451411857144,35.351191154300004
2016-07-09 17:00:00,39.243504785857155,35.8348462256
2016-07-09 18:00:00,40.80545180072858,39.3084116389
2016-07-09 19:00:00,39.18696720322857,40.6861091028
2016-07-09 20:00:00,38.598618797271435,38.9419849676
2016-07-09 21:00:00,37.57476688531428,39.5868877031
2016-07-09 22:00:00,38.962939544099996,39.0885497747
2016-07-09 23:00:00,37.978861553571434,38.8980243176
2016-07-10 00:00:00,36.43575481727144,36.8607998753
2016-07-10 01:00:00,34.618371305528576,33.6217205691
2016-07-10 02:00:00,34.53880671575714,33.2699767549
2016-07-10 03:00:00,33.667791330300005,32.99150069070001
2016-07-10 04:00:00,32.50365889082857,30.866325641300005
2016-07-10 05:00:00,32.63346841018572,29.5032817274
2016-07-10 06:00:00,33.05013582434286,29.3860240203
2016-07-10 07:00:00,32.080715570542864,29.884361948700004
2016-07-10 08:00:00,32.44922304594286,30.6611466342
2016-07-10 09:00:00,34.84030560037143,31.4965455197
2016-07-10 10:00:00,35.493560859371435,32.93288649070001
2016-07-10 11:00:00,35.145991213557146,34.970110933
2016-07-10 12:00:00,35.998157946985714,38.1652002821
2016-07-10 13:00:00,37.46170428024285,37.241850789500006
2016-07-10 14:00:00,37.77576335057143,37.3444549466
2016-07-10 15:00:00,38.28246217592858,37.5203268537
2016-07-10 16:00:00,38.78705926354286,37.447029796600006
2016-07-10 17:00:00,39.68528838471429,38.17985383210001
2016-07-10 18:00:00,40.156383270300005,39.2204610318
2016-07-10 19:00:00,41.41264467198572,41.1111499741
2016-07-10 20:00:00,41.833494627985715,42.708679995100006
2016-07-10 21:00:00,42.23758929624286,42.56211518799999
2016-07-10 22:00:00,40.780323055842864,39.6161948031
2016-07-10 23:00:00,39.879996383657144,38.8247565676
2016-07-11 00:00:00,37.59779807918572,37.315147846600006
