hour,B(t)
0,14.81550522132857
1,14.790384849899999
2,14.802940848885715
3,14.815509408057144
4,14.811322679485713
5,14.819691949900001
6,14.66057114381429
7,8.446260165985716
8,6.821499662357144
9,7.148118918400001
10,6.821499662357144
11,6.884308964385715
12,7.428692533614287
13,6.821499662357143
14,6.972251198028572
15,7.625502270299999
16,7.512439665228571
17,8.483940723128573
18,15.359884603828572
19,15.5734412548
20,15.372444789542856
21,15.091883734514285
22,14.953696571285715
23,14.849007423357142
