hour,B(t)
0,5.765033592394536
1,5.696488082919023
2,5.638052433240218
3,5.671825839713588
4,5.650543628948914
5,5.806410732577718
6,9.656960222119565
7,11.92876219692935
8,14.149523627201088
9,14.645481946503264
10,15.07733671855326
11,15.219247112195653
12,14.982960848333699
13,15.023297770985328
14,15.182861391879348
15,15.220521971045653
16,15.038208713776632
17,14.239308635772284
18,13.39784158779511
19,12.78638537041093
20,13.691267386308745
21,15.252243766500547
22,15.136978461756286
23,9.105727500662296
