hour,B(t)
0,5.9614326289991855
1,5.797570819262501
2,5.654222556225341
3,5.937509354763588
4,5.49370142713424
5,5.438470365490489
6,5.413112795409782
7,5.422070414958153
8,6.150206349763316
9,7.619439045432065
10,9.27935512205761
11,10.637855001958153
12,11.221065336291849
13,11.54411734031413
14,11.577818992175816
15,11.373914923564675
16,10.908273923185055
17,10.046485985106523
18,8.982140034406523
19,8.075049053725815
20,7.406877516130979
21,6.796026763832066
22,6.459945603610599
23,6.164288013119022
