hour,B(t)
0,67.46699902912621
1,64.64004757281553
2,61.057160576923074
3,59.21220291262136
4,57.04246213592233
5,55.48798252427184
6,53.75405922330097
7,51.82902718446602
8,50.07412233009709
9,53.34388446601942
10,55.632483495145635
11,57.05716634615385
12,58.30355865384615
13,60.470696116504854
14,62.89213203883496
15,63.94787475728155
16,65.10382427184466
17,67.85620194174757
18,72.48013942307692
19,72.10871523809524
20,70.46975288461539
21,70.11199134615384
22,68.73172019230769
23,68.17777307692307
