hour,B(t)
0,1.541273529411685
1,1.5367355479654894
2,1.4821232006149458
3,1.4505760187975545
4,1.4344765456790762
5,1.4095389113002716
6,1.3827434616258152
7,1.2687506291769022
8,1.1898059824125
9,1.4373834436603263
10,1.8403444413869567
11,2.1647160612978262
12,2.522772608910054
13,2.744034205690489
14,2.8730548111364134
15,2.9164494677676633
16,2.8322496119956524
17,2.7728498542934785
18,2.7911640840722827
19,2.6785131663923916
20,2.5099740072067935
21,2.3654678646040765
22,1.7832887738516305
23,1.6104307993589675
