hour,B(t)
0,42.0115277866562
1,42.20513678664959
2,42.095250178510746
3,41.97780476064628
4,41.821986176169425
5,41.883035045336364
6,41.41267546693141
7,41.72489151166199
8,43.54528701130083
9,45.464522764452894
10,46.94479023420414
11,47.7052748435405
12,48.00528339118761
13,48.22214987600166
14,48.595415032106615
15,48.371572004247945
16,47.8087683863529
17,46.994211693101654
18,45.1714900332281
19,44.248792805258674
20,43.956237571869174
21,43.40984674540584
22,43.069818688656675
23,42.420835672159164
