hour,B(t)
0,53.17199420343498
1,52.935397796264674
2,52.92354387070326
3,52.83254532520327
4,52.51444016852772
5,52.67425958943588
6,52.18945071035109
7,53.24853380671304
8,55.64810167675
9,57.08799485940326
10,57.97043578162392
11,58.39062792065109
12,58.64985527270435
13,59.43396891261093
14,59.62329394403641
15,59.55064833280055
16,58.77373463234946
17,57.50359852594783
18,56.220082772729896
19,55.365549603502735
20,54.88693519325465
21,54.39524869536995
22,54.072713490096184
23,53.55027359483388
