hour,B(t)
0,47.61242258064516
1,46.74128064516129
2,46.86711290322581
3,46.55738387096774
4,47.49949032258065
5,47.999590322580644
6,72.42687096774195
7,80.59619677419356
8,86.01982258064517
9,93.02116774193549
10,97.64141612903225
11,99.09975483870967
12,100.64523225806451
13,99.8741064516129
14,99.10620967741936
15,97.50913548387096
16,95.52166451612904
17,90.19160000000001
18,86.89419677419355
19,84.86154193548387
20,83.08054838709677
21,82.23845483870967
22,58.65970967741936
23,50.170977419354834
