hour,B(t)
0,5.261223152185714
1,5.205941588128572
2,5.2009217005714286
3,5.291371784628571
4,5.210969849142858
5,5.3315769391000005
6,10.241035343442858
7,12.371661513442858
8,13.25606605687143
9,14.683179478100003
10,14.668098881785713
11,13.954550544628574
12,14.050028889700002
13,13.964598693200001
14,13.904288868128571
15,13.84399160324286
16,13.914349576885714
17,12.472159746071426
18,11.673172838957141
19,11.693277509557143
20,12.547533420542859
21,6.844107996642857
22,5.060214126742857
23,5.080318797342857
