hour,B(t)
0,15.560881069085713
1,15.385009161985716
2,15.150502121242857
3,14.89925653967143
4,14.329752599014286
5,13.709995355314287
6,13.609497122685715
7,13.634617494114286
8,12.70498372192857
9,12.72173900967143
10,13.63461749411429
11,14.313001498
12,14.890874709071431
13,15.29288857322857
14,15.460387023185714
15,15.225884169171431
16,15.351511146685715
17,15.720014435357143
18,16.3062652903
19,16.498896671871428
20,16.900897975842856
21,15.753512450657146
22,14.748509190728571
23,15.200755424285715
