hour,B(t)
0,12.889289996319356
1,13.031506007935484
2,13.046636980048389
3,13.052686532722582
4,13.097317464461291
5,12.996707608246775
6,14.055748501151614
7,16.44464538068226
8,17.77374505505
9,18.828245238235485
10,19.98865277230807
11,20.497750187969356
12,20.85782100013065
13,20.85933598812258
14,21.281438113604842
15,21.016678717595163
16,20.429669321974195
17,18.996178230101613
18,17.524112849591937
19,14.772870548783873
20,13.82956953881613
21,13.283405259387099
22,12.925601020524194
23,12.81213291053226
