hour,B(t)
0,1.9610554504280222
1,1.8301137430483518
2,1.7639173776054948
3,1.6672834954483517
4,1.6324945184961541
5,1.5985101985697805
6,1.558245141674176
7,1.4511410565
8,1.4748168455434068
9,1.6289502917324177
10,1.921754790356044
11,2.3081370203076923
12,2.532653882567033
13,2.920162825588462
14,3.2139334923439566
15,3.412681040246154
16,3.4630934389747257
17,3.3004229311725277
18,3.064632497094506
19,2.852518818228022
20,2.6011044792895603
21,2.3580658518862636
22,2.1904026702626376
23,2.01098315481044
