hour,B(t)
0,27.48420830659839
1,27.176899728340324
2,27.055297007317744
3,26.656454792637096
4,26.572864325704842
5,26.419493653672582
6,26.891902834390322
7,29.762849039758066
8,34.9638770292129
9,37.09274004626129
10,39.14934999609344
11,40.248817863700005
12,41.27601490315082
13,40.8863938242
14,40.53944628507049
15,39.47169206277377
16,38.65974577722097
17,39.578271888395165
18,37.54397012027742
19,35.63391249374355
20,34.13423273460646
21,32.07534230958871
22,29.374976661685487
23,28.82162647041452
