hour,B(t)
0,50.11290161290322
1,50.16291290322581
2,50.15161774193548
3,49.98707258064516
4,49.9644870967742
5,49.954814516129034
6,49.93223064516129
7,41.00629354838709
8,26.075998387096774
9,25.535570967741936
10,25.162927419354837
11,24.903190322580645
12,25.78239516129032
13,24.46923387096774
14,24.53860806451613
15,25.66624193548387
16,25.14033870967742
17,25.31617741935484
18,25.911456451612903
19,44.27306129032258
20,51.04695161290323
21,50.41134838709677
22,50.04837419354839
23,50.09838548387097
