hour,B(t)
0,29.185462974814282
1,28.076595352485718
2,27.021334602785718
3,25.99288147612857
4,25.530574533814285
5,25.363071897128577
6,25.0146649056
7,24.45521330024286
8,25.17546877657143
9,26.92418575301429
10,28.910754966328575
11,30.57237124157143
12,30.971018975957147
13,31.098320644900003
14,31.369675083800008
15,31.6946322086
16,32.68288436751429
17,31.570675735785716
18,32.036327874228576
19,31.450068645828576
20,31.503675518457147
21,30.545567805257146
22,30.716419824800003
23,29.868862679528572
