hour,B(t)
0,109.51245183237144
1,105.72692908648573
2,100.80238171237143
3,97.78735937239999
4,100.83588391440001
5,122.67807617864285
6,137.31770530614287
7,135.54218070665715
8,135.94419038408572
9,136.41318771865716
10,139.72972569015715
11,146.32928268421432
12,150.81832236560004
13,151.85683201428574
14,148.84180130085716
15,149.0427977661143
16,151.2203278563
17,152.4263317682143
18,154.53685326761433
19,152.99583989560003
20,153.2973471536714
21,146.93228045344287
22,142.17524408947145
23,125.69310689207144
