hour,B(t)
0,48.204784162895926
1,47.42987747747748
2,47.25844253393665
3,47.12080990990991
4,47.87726081081081
5,48.38456846846847
6,74.23279144144145
7,80.83001306306306
8,87.43218738738739
9,93.1368927927928
10,97.40347882882882
11,98.93440090090091
12,100.55017149321266
13,99.99542207207207
14,99.67058558558558
15,98.17615405405405
16,95.93518423423423
17,90.81031576576576
18,85.58692152466368
19,84.04014279279279
20,82.93953529411765
21,83.51385384615385
22,58.846648868778274
23,50.51111538461539
