hour,B(t)
0,14.873066250912984
1,14.703020060964644
2,14.628037278902763
3,14.593542174532045
4,14.774925030814641
5,14.847316239456354
6,20.401840788934532
7,22.01485256886547
8,23.96058785509641
9,25.473109879945856
10,26.41378974562431
11,26.91817999496851
12,27.273008907675973
13,27.29139101704199
14,27.160941876588396
15,26.76530023644807
16,26.200597698411297
17,24.90679846896584
18,23.567376481344905
19,23.13877750605912
20,22.688235895570166
21,22.497541234495028
22,17.03856649361271
23,15.289193311076797
