hour,B(t)
0,25.276105508882257
1,23.79533875584355
2,22.35806846615645
3,21.32455878430323
4,20.718446831824195
5,20.16244671147903
6,19.84284380477097
7,19.944967230891937
8,19.80502346491613
9,20.661711595090324
10,22.340101323075807
11,23.95703264427581
12,25.36120623685484
13,26.337038600517744
14,26.916674424317744
15,26.640568926351616
16,27.46605161275807
17,27.291122732504842
18,26.817391896116128
19,27.22115155855968
20,27.59937717378065
21,27.02541747347742
22,26.313399588196777
23,26.400392514900002
