hour,B(t)
0,102.90050161290323
1,98.33188387096774
2,94.46984354838709
3,91.27890483870968
4,88.71066129032258
5,86.3327870967742
6,84.64859516129033
7,83.22573870967742
8,84.0872
9,88.82359032258064
10,92.43073387096774
11,98.69323548387096
12,102.92631129032259
13,107.04969193548386
14,108.94037903225806
15,110.8052564516129
16,110.81816129032258
17,111.22791451612903
18,109.23398387096773
19,106.14951451612903
20,106.86577903225806
21,106.39472580645162
22,105.03962419354838
23,106.29148064516129
