hour,B(t)
0,59.74056129032258
1,55.468774193548384
2,51.73901612903226
3,50.52587096774193
4,49.87414516129032
5,49.39017741935484
6,49.57085483870968
7,49.53214193548387
8,48.8933064516129
9,48.170590322580644
10,51.06146774193549
11,54.668609677419354
12,60.753664516129035
13,65.6320193548387
14,66.52251612903225
15,69.0713935483871
16,69.43275483870967
17,69.29079677419355
18,72.87858064516129
19,71.09114193548388
20,72.1752258064516
21,69.07784193548387
22,67.23232580645161
23,64.01881935483871
