hour,B(t)
0,119.78122425260001
1,119.5088608121143
2,118.91955364531428
3,119.58339295414285
4,119.07524552070001
5,120.42773469187144
6,124.67515408067143
7,128.77114787050002
8,130.78422326240002
9,141.0352732605857
10,142.20192192392858
11,142.77347736158575
12,141.40306061867142
13,142.20238246407143
14,140.34801757885717
15,136.75958508047142
16,132.80512365
17,129.68327693052856
18,131.14431541337143
19,128.14544965895715
20,126.83525063308572
21,123.31960441091428
22,121.49853239130002
23,120.41756094144287
