hour,B(t)
0,139.1392839199143
1,137.75739554071427
2,137.12507392457147
3,136.81100648078572
4,136.92408164604288
5,136.9366376450286
6,136.4299430064
7,137.11251373885716
8,139.75903697688574
9,147.91635844397143
10,152.27558023254286
11,153.90872256677147
12,154.78810722264285
13,155.37017553574287
14,156.83581104655715
15,156.9656247526429
16,154.0762210167286
17,151.38363120422858
18,149.32337138132857
19,145.73883254051432
20,143.2765672269143
21,142.04961711195716
22,140.72217295110002
23,138.70377622718573
