hour,B(t)
0,10.548399834785714
1,10.548404021514287
2,10.502337447042859
3,10.48558634602857
4,10.481399617457145
5,10.473030347042856
6,10.477212888885715
7,8.58445570267143
8,4.7863560241571435
9,4.723546722128573
10,4.786356024157143
11,4.790542752728571
12,5.016663776142857
13,4.815667310885715
14,4.853356241485715
15,4.886854256785715
16,4.949671932271429
17,7.524999850942857
18,10.732653572485715
19,10.6740268123
20,10.661466626585716
21,10.682408642899999
22,10.640528797
23,10.611217510271429
