hour,B(t)
0,415.8155285714286
1,416.74198571428576
2,415.00078571428566
3,416.4872428571429
4,414.7326
5,419.07159999999993
6,430.1324285714286
7,445.45054285714286
8,451.69817142857147
9,483.4255857142857
10,488.30135714285717
11,483.7867857142857
12,487.81300000000005
13,494.45212857142855
14,487.4437571428571
15,473.35235714285716
16,465.7214285714286
17,454.02405714285715
18,457.40152857142857
19,449.79035714285703
20,434.0959
21,425.9263428571429
22,417.83875714285716
23,414.32167142857145
