hour,B(t)
0,11.502854838709677
1,11.37800322580645
2,11.291856451612903
3,11.182479032258065
4,11.126345161290322
5,11.115701612903226
6,11.283148387096775
7,11.309274193548386
8,8.492604838709678
9,9.322109677419355
10,9.745103225806453
11,9.581527419354838
12,10.06065
13,10.205840322580645
14,10.154533870967741
15,10.13711612903226
16,10.181633870967742
17,10.00258064516129
18,11.71193870967742
19,13.223835483870968
20,12.805695161290322
21,12.624695161290322
22,12.480482258064516
23,12.078783870967742
