hour,B(t)
0,0.23199081687142858
1,0.23156795728571425
2,0.22947459299999998
3,0.22906010687142855
4,0.22738122871428565
5,0.22696255585714284
6,0.2278082750285714
7,0.1825706728142857
8,0.1453087885285714
9,0.14865817138571427
10,0.15284489995714284
11,0.1541009185285714
12,0.15870631995714285
13,0.16038101138571426
14,0.15996233852857142
15,0.16079968424285715
16,0.15954366567142855
17,0.16205570281428572
18,0.23031612544285715
19,0.2278040883
20,0.22822276115714285
21,0.2265522564571429
22,0.2345028540142857
23,0.2345028540142857
