hour,B(t)
0,14.422048387096774
1,14.168441935483871
2,14.310122580645162
3,14.403067741935484
4,13.884545161290323
5,13.878619354838708
6,14.034516129032259
7,14.120716129032258
8,14.608112903225805
9,17.003538709677418
10,21.461822580645162
11,26.498112903225806
12,27.486948387096774
13,30.22115806451613
14,30.719445161290324
15,31.094093548387097
16,30.757619354838713
17,27.011783870967744
18,24.323306451612904
19,22.66212258064516
20,20.878325806451613
21,18.47918064516129
22,16.22084193548387
23,15.165767741935484
