hour,B(t)
0,5.458874421314286
1,5.393544708685715
2,5.373448411542857
3,5.373444224814286
4,5.3550226191000005
5,5.401922352557143
6,13.9428235179
7,16.021513319971433
8,17.622832330328574
9,16.94612301787143
10,16.20911644052857
11,16.038264420985715
12,15.688191111485716
13,15.7082832219
14,15.957862485500003
15,15.458703958300001
16,15.587684505400002
17,15.535760697657148
18,16.632892919800003
19,17.09854924497143
20,16.658021664685712
21,17.44694786304286
22,16.79704617362857
23,9.823961816614286
