hour,B(t)
0,0.8439063179571429
1,0.8244380300999999
2,0.8303413173857143
3,0.8468788952428572
4,0.8256103141000001
5,0.8223027985285715
6,0.8193302212428571
7,0.688130708
8,0.7936697618285715
9,0.9817711030857142
10,1.183441631642857
11,1.3428136414428573
12,1.3710866194857143
13,1.5826336407428572
14,1.7014362506857146
15,1.9437347932999998
16,1.7887086077571432
17,1.5128325020000002
18,2.2757591159285715
19,2.1789452044428574
20,1.9966131751571428
21,1.8075446996
22,1.2502743798285716
23,1.0558427049714285
