hour,B(t)
0,17.068494174757284
1,16.59622912621359
2,16.07588137254902
3,16.117467961165048
4,15.840798058252428
5,15.824732038834952
6,15.936263106796115
7,15.956386538461537
8,18.636441747572814
9,24.027533009708737
10,30.143099029126212
11,35.62757766990291
12,38.222266019417475
13,39.57579126213592
14,39.845262135922326
15,39.80302524271844
16,39.936709708737865
17,36.69926213592233
18,33.097009615384614
19,28.521104761904763
20,24.13466923076923
21,22.044566346153847
22,19.931934615384613
23,18.374075
