hour,B(t)
0,140.55465775422857
1,138.64096273842856
2,137.47683029895714
3,137.83276921518572
4,137.97933402228574
5,137.78252847232858
6,137.64851547748574
7,138.5027755752
8,142.64006306892855
9,149.6876837547
10,153.6951533556143
11,157.7151957024286
12,159.6205214478143
13,159.5409652315
14,159.53677850292857
15,155.33248660514286
16,156.97399820978575
17,154.3525953431857
18,150.66338410135717
19,147.63578901548573
20,144.85107861422858
21,143.85026208287144
22,142.0203058252286
23,141.3754323968286
