hour,B(t)
0,21.7626318612
1,21.402502029671435
2,21.77938296221429
3,21.247555391971428
4,20.485432629928574
5,20.179738643285713
6,19.928484688257146
7,19.744235137285717
8,19.132855537457147
9,19.363171662900005
10,20.25512069121429
11,21.05911911242857
12,21.620253782671426
13,21.775192046914288
14,22.223255738628573
15,22.332131615128567
16,21.863125907100002
17,21.84218807751429
18,22.36982054572857
19,21.63700069695715
20,22.23162919577143
21,21.720756202028575
22,21.343866896028572
23,20.80367842882857
