hour,B(t)
0,29.35966019048572
1,28.505400092771428
2,27.48363735837143
3,26.739932015314288
4,26.183825606085716
5,25.624374000728576
6,25.376465241828573
7,24.750013419142856
8,25.500430088100007
9,26.89069192444286
10,28.88395153001429
11,29.885613780542858
12,29.825308142200004
13,30.381418738157144
14,30.428318471614286
15,30.46181648691429
16,30.91742047678571
17,31.888929908142863
18,31.557274017628572
19,30.692969958071433
20,30.371366402857145
21,30.0631645658
22,29.466861375557148
23,29.73486224487143
