hour,B(t)
0,14.731762276442856
1,14.727571361142859
2,14.735944818285715
3,14.777820477457144
4,14.731753902985716
5,14.727571361142859
6,14.698255887685715
7,8.525824755757144
8,6.796370917471428
9,6.875931320514286
10,6.854993490928572
11,6.917811166414287
12,7.2402478806142865
13,6.804748561342857
14,6.82986893277143
15,7.432875075457143
16,7.37843923057143
17,8.257819699714286
18,15.129568478385712
19,15.26356891304286
20,15.125385936542857
21,14.957883299857142
22,14.82806959377143
23,14.823878678471429
