hour,B(t)
0,45.32589613312857
1,45.14499596501429
2,45.02439724851429
3,45.155044113585724
4,45.06459402952857
5,45.034441210357144
6,44.79324377735714
7,44.391234099928575
8,44.4917407060143
9,44.98419209404286
10,46.02939632171428
11,46.49170745075714
12,46.94395787104286
13,46.652507135
14,46.69271228947144
15,46.79320633537144
16,46.632410837857144
17,47.06456496100001
18,47.36606384561429
19,46.913809238599995
20,46.37110873425714
21,46.04949680558571
22,45.76810259157144
23,45.687700656085724
