hour,B(t)
0,140.34005054945055
1,140.69352417582417
2,141.15602472527473
3,140.85882967032967
4,140.5229401098901
5,140.4297401098901
6,140.32598131868133
7,140.59153021978022
8,142.97792197802198
9,148.9465434065934
10,152.37753186813188
11,153.5839197802198
12,154.38231758241758
13,154.54938296703298
14,154.30494175824177
15,152.36698901098902
16,150.82471153846154
17,148.82344285714285
18,146.8766934065934
19,145.1444945054945
20,144.04010384615387
21,142.50838076923077
22,141.23516538461539
23,140.23804835164833
