hour,B(t)
0,49.40954285714285
1,49.03805714285714
2,49.238099999999996
3,49.123757142857144
4,49.13804285714286
5,49.88105714285714
6,69.87062857142857
7,77.30062857142856
8,89.36011428571427
9,96.01854285714285
10,100.79088571428574
11,102.96272857142858
12,104.03435714285715
13,103.67714285714285
14,103.03415714285714
15,101.30524285714286
16,98.24752857142857
17,90.78895714285714
18,87.25968571428571
19,85.55934285714285
20,80.95847142857144
21,80.02972857142856
22,58.454142857142855
23,50.99554285714286
