hour,B(t)
0,27.897424708438713
1,26.971516044235486
2,25.85385338820807
3,25.050493308045162
4,24.149550984175807
5,23.377962636583874
6,22.26483359984839
7,20.329058993064518
8,20.76704698483226
9,21.779188481919356
10,22.175195471022583
11,23.10790763668226
12,23.864744586375807
13,24.69760462616452
14,25.224100059932262
15,25.92987600560807
16,26.939747620530646
17,28.8346756930371
18,28.953818981135484
19,28.916374433933875
20,29.03211053530968
21,28.89027598868871
22,28.343355397001613
23,27.800976933119358
