hour,B(t)
0,22.819395088226667
1,21.367827124970002
2,19.743559858483874
3,19.008735503113332
4,18.284126247743338
5,17.59468746618
6,17.0271906432
7,16.401071804993332
8,15.8101253944
9,17.245280404753334
10,18.27709156684
11,18.987630483500002
12,19.114942416680645
13,20.359468481206665
14,21.35141026445333
15,21.698477642396668
16,22.094786809760002
17,22.946024229003335
18,24.678998966460004
19,24.151366637803335
20,23.81837252928
21,23.71753754411667
22,23.49241505546667
23,23.405653339723337
