hour,B(t)
0,395.84779999999995
1,384.7599714285715
2,359.2693142857143
3,350.92485714285715
4,357.5547142857143
5,430.0258285714286
6,480.32127142857144
7,473.4628142857143
8,478.1494142857143
9,483.86481428571426
10,502.0397285714286
11,512.2131428571428
12,521.1291285714285
13,521.8149999999999
14,515.1851428571429
15,515.0708142857142
16,508.6695857142857
17,509.6983571428572
18,508.6695857142857
19,505.4689714285714
20,504.5545000000001
21,491.29479999999995
22,478.72097142857143
23,422.5958428571429
