hour,B(t)
0,25.169725865210747
1,24.383127418737192
2,23.343855750850413
3,22.990164104433887
4,22.48869855138678
5,22.30628219931157
6,22.09188429270579
7,21.56280297419835
8,21.80045497472066
9,22.492331420749586
10,23.417259379223143
11,24.68642804988182
12,25.795710504349586
13,26.220625912196695
14,26.65571161036612
15,26.9076569984281
16,26.60435418741653
17,26.54185231582893
18,26.566320353424796
19,26.35607724899
20,26.223925673670003
21,25.975499156003334
22,25.744172842735
23,25.4972143665525
