hour,B(t)
0,40.39911183999728
1,38.08718796745435
2,36.19551954683125
3,35.06932844763397
4,34.208264745336415
5,33.967351941617395
6,33.84643626245979
7,34.59661902071196
8,35.63817782513451
9,35.88243761116794
10,37.01830745977908
11,38.32292448427473
12,39.80576841656087
13,40.39445232965272
14,40.84147233136984
15,41.118868174090494
16,41.56759897777011
17,41.983036438016576
18,43.26742073262745
19,44.03998774417093
20,44.39472717404077
21,44.43435618687745
22,43.580382891447286
23,42.2483643655625
