hour,B(t)
0,41.36663752265721
1,39.222440246714804
2,37.572986142724886
3,36.272695745241705
4,35.619158378912616
5,35.2945976985583
6,35.37719658506126
7,35.59272400512291
8,36.65685097786816
9,36.9165375311009
10,37.77371155182523
11,38.55148635613645
12,40.64325410585965
13,41.13692098931563
14,41.55562986370628
15,42.101238994168014
16,42.113139443633486
17,43.08627017448251
18,44.291574750618146
19,45.10104307713496
20,45.181427437854914
21,45.262821628012055
22,44.46620325756682
23,43.5322161057982
