hour,B(t)
0,22.00159060991613
1,20.89054332267097
2,19.79556767090968
3,19.19039874527742
4,18.784749720274196
5,18.29210871395807
6,18.233476551541937
7,17.712470053987097
8,18.05949353430645
9,18.87552042670645
10,19.83811779854839
11,21.368998747196777
12,22.656869949596775
13,23.381179799851612
14,23.9390650285
15,24.027006181696773
16,23.922045166522583
17,24.2539405109
18,24.23597714938065
19,24.145201715996777
20,24.32769891847742
21,23.815197152264517
22,23.462499439229035
23,23.1826109618871
