hour,B(t)
0,120.52957267764289
1,120.40034511355714
2,120.16358142611429
3,121.42052107782857
4,120.73987205378572
5,121.8088652732
6,122.23611673718572
7,119.09048102597144
8,116.48655356442858
9,117.55788716511428
10,119.66296173064286
11,120.46797334017144
12,120.34009390268572
13,119.87146918695716
14,120.67693714990001
15,121.55866637377146
16,120.18971498585712
17,120.1593151497
18,123.86930093870002
19,123.44531093627144
20,123.05826881348572
21,122.50517266210004
22,121.96472461772858
23,122.00073885690001
