hour,B(t)
0,112.62725673605625
1,107.68550850616168
2,104.57134697068533
3,99.28039556546088
4,101.79555716828423
5,121.25030635118695
6,139.60837549000954
7,140.77642564936468
8,142.88248355001252
9,146.6204981556916
10,149.18153882898207
11,154.32146764199106
12,159.09116336480977
13,160.34715083157556
14,159.7946698676193
15,160.5599875927723
16,160.75434280294812
17,161.15962455665598
18,160.4816082226269
19,160.19740230182148
20,159.33713490847202
21,154.89242951985733
22,149.2051177447927
23,127.91385976685434
