hour,B(t)
0,90.11077851239669
1,91.0109479338843
2,91.2944743801653
3,91.47137520661158
4,91.67554710743802
5,110.83709173553719
6,122.93446859504132
7,126.10367272727274
8,127.49898925619836
9,125.60027024793389
10,125.69946115702479
11,124.37937024793388
12,121.63586694214875
13,119.61977603305785
14,117.45572396694214
15,112.95486033057851
16,110.11215537190083
17,113.54009173553719
18,120.7654520661157
19,122.58977024793388
20,125.31834583333332
21,127.01617916666667
22,127.80799833333334
23,102.6748125
