timestamp,baseline,real
2016-07-09 00:00:00,4.5828433350285716,8.3365511305
2016-07-09 01:00:00,4.5727909997285705,8.266184783400002
2016-07-09 02:00:00,4.552694702585716,8.3365511305
2016-07-09 03:00:00,4.5426465540142855,8.4772545176
2016-07-09 04:00:00,4.572795186457142,8.4420859976
2016-07-09 05:00:00,4.552694702585714,8.1958477434
2016-07-09 06:00:00,4.5476706283,8.1606792234
2016-07-09 07:00:00,12.849040678614287,8.266184783400002
2016-07-09 08:00:00,21.225784403400002,8.0551443563
2016-07-09 09:00:00,19.09014253257143,36.5823238111
2016-07-09 10:00:00,18.316284370342856,27.682959132200004
2016-07-09 11:00:00,17.467056720371428,0.5628135484000001
2016-07-09 12:00:00,13.854048125271428,0.5628135484000001
2016-07-09 13:00:00,15.024879330457143,0.5628135484000001
2016-07-09 14:00:00,9.924468422700002,0.5979820684
2016-07-09 15:00:00,5.773783397542858,0.5628135484000001
2016-07-09 16:00:00,3.527582585328571,0.5979820684
2016-07-09 17:00:00,3.5527113302142865,0.5979820684
2016-07-09 18:00:00,3.532610846342858,0.5979820684
2016-07-09 19:00:00,4.10044009557143,0.5979820684
2016-07-09 20:00:00,7.120490696557144,0.5979820684
2016-07-09 21:00:00,4.8742940710714295,0.5628135484000001
2016-07-09 22:00:00,3.8089893595285718,0.5979820684
2016-07-09 23:00:00,3.5527071434857147,0.5979820684
2016-07-10 00:00:00,3.537634920628572,0.5979820684
2016-07-10 01:00:00,3.5527071434857147,0.5628135484000001
2016-07-10 02:00:00,3.527586772057144,0.5979820684
2016-07-10 03:00:00,3.527582585328571,0.5628135484000001
2016-07-10 04:00:00,3.532610846342858,0.5979820684
2016-07-10 05:00:00,3.527586772057144,0.5628135484000001
2016-07-10 06:00:00,3.5225585110428574,0.5628135484000001
2016-07-10 07:00:00,3.507482101457143,0.5628135484000001
2016-07-10 08:00:00,3.9898895276428585,0.5628135484000001
2016-07-10 09:00:00,9.246084418814288,0.5628135484000001
2016-07-10 10:00:00,9.200855190057144,0.5628135484000001
2016-07-10 11:00:00,8.778753402214287,0.5628135484000001
2016-07-10 12:00:00,6.572761931200001,0.5628135484000001
2016-07-10 13:00:00,6.291359343728573,0.5979820684
2016-07-10 14:00:00,6.311459827599999,0.5628135484000001
2016-07-10 15:00:00,6.271258859857143,2.4622653136
2016-07-10 16:00:00,4.5426423672857155,7.070249953700001
2016-07-10 17:00:00,4.467268692814286,18.8891293204
2016-07-10 18:00:00,1.7085160087000002,18.6429203733
2016-07-10 19:00:00,0.5829098455428572,1.3718360439
2016-07-10 20:00:00,0.5879339198285715,0.5979820684
2016-07-10 21:00:00,0.5628093616714287,0.5979820684
2016-07-10 22:00:00,1.226112769242857,0.5628135484000001
2016-07-10 23:00:00,2.2562489607857144,0.5979820684
2016-07-11 00:00:00,0.5778857712571429,0.5628135484000001
2016-07-11 01:00:00,0.5829098455428572,0.5979820684
2016-07-11 02:00:00,0.5979862551285715,0.5628135484000001
2016-07-11 03:00:00,0.5829098455428572,0.5979820684
2016-07-11 04:00:00,0.763810013657143,0.5628135484000001
2016-07-11 05:00:00,7.356664055271429,1.0200922297
2016-07-11 06:00:00,11.57770286734286,18.255978732000003
2016-07-11 07:00:00,15.024887703914288,22.688062157900003
2016-07-11 08:00:00,18.034877596142856,40.13501839440001
2016-07-11 09:00:00,17.708258340100002,40.2405532615
2016-07-11 10:00:00,20.28609829591429,40.31089030150001
2016-07-11 11:00:00,20.673031563757146,40.09984987440001
2016-07-11 12:00:00,20.657959340899996,16.4972303539
2016-07-11 13:00:00,20.557456921542858,0.5628135484000001
2016-07-11 14:00:00,20.492131395642854,0.5628135484000001
