hour,B(t)
0,3.9166510847428575
1,3.654377660114285
2,3.654628863828571
3,3.646217726128572
4,3.7744781559142857
5,3.879004021428572
6,3.7984388035285717
7,3.729211246600001
8,4.122294818714286
9,4.671107946771429
10,5.512975327914285
11,6.474059805128571
12,6.886607478371429
13,6.89771486927143
14,6.5934820509
15,6.3210809298571435
16,6.486741405971429
17,6.321001382014287
18,5.921767505628572
19,5.962169436342856
20,5.741026433200001
21,5.505062410914287
22,4.912979443071429
23,4.402144129885715
