hour,B(t)
0,6.072274316939891
1,6.135372826086956
2,5.888946739130435
3,5.694642391304348
4,5.6572760869565215
5,5.534059782608695
6,5.361096195652173
7,5.213658152173913
8,5.2716364130434785
9,6.7906222826086955
10,8.581053260869565
11,9.891067934782608
12,11.499457923497268
13,12.280272282608696
14,12.692726630434782
15,12.732891847826087
16,12.249267934782608
17,11.524613586956521
18,10.973147826086956
19,10.436607103825137
20,9.847837158469945
21,9.690392896174863
22,7.362486885245902
23,6.573695081967213
